1239;654.176;244.52;549.33
1244;670.057;249.04;546.18
1249;667.415;248.72;544.62
1254;664.234;248.84;548.19
1259;669.356;249.24;545.7
1264;679.948;251.88;544.8
1269;665.848;248.32;546.06
1274;667.325;248.04;546.87
1279;668.388;248.12;547.41
1284;667.939;248.12;545.58
1289;666.511;247.48;545.76
1294;662.339;246.6;548.67
1299;665.372;246.72;548.07
1304;663.836;245.92;547.14
1309;666.681;247.2;545.88
1314;664.915;247.16;547.02
1319;671.594;249.44;545.04
1324;665.621;247.16;546.06
1329;672.784;249.28;548.85
1334;656.625;245.44;546.51
1339;664.324;247.72;548.43
1344;667.66;250;547.74
1349;672.427;249.8;543.03
1354;665.365;248.12;547.86
1359;666.243;248.36;548.04
1364;665.228;248.32;547.89
1369;662.851;248.2;545.97
1374;666.022;247.92;546.57
1379;665.383;247.52;544.47
1384;659.759;245.44;545.34
1389;659.604;245.4;548.91
1394;657.96;245.52;549.75
1399;665.373;247.84;544.98
1404;665.329;247.2;547.62
1409;667.546;248.4;544.29
1414;656.506;245.4;548.58
1419;665.426;248.04;546.63
1424;663.031;247.52;545.76
1429;664.326;246.92;547.26
1434;667.511;248.76;544.29
1439;672.581;250.52;545.22
1444;667.724;248.64;547.86
1449;638.613;239.32;550.83
1454;631.424;236.8;550.17
1459;639.671;239.32;546.03
1464;646.084;241.2;543.87
1469;643.597;241.6;545.43
1474;642.024;239.32;546
1479;646.189;241.52;549.06
1484;646.258;241.32;548.25
1489;649.194;241.32;545.25
1494;665.127;247.08;545.16
1499;663.84;248.04;548.28
1504;664.452;248.52;547.65
1509;664.606;248.52;547.17
1514;664.727;248.28;547.35
1519;670.538;249.88;547.65
1524;673.94;250.36;545.34
1529;665.274;247.2;546.84
1534;650.487;242.88;549.6
1539;641.643;239.24;549.09
1544;643.211;239.64;548.16
1549;643.555;239.92;544.41
1554;647.744;240.36;546.96
1559;645.404;239.6;546.84
1564;609.255;229.68;547.5
1569;621.972;232.76;550.14
1574;658.278;245.4;543.42
1579;650.805;243.84;545.97
1584;633.452;238.36;548.61
1589;617.232;233.8;549.45
1594;629.333;236.68;547.89
1599;640.292;239.72;546.51
1604;623.692;233.92;545.82
1609;625.595;234.6;548.52
1614;614.736;232.72;546.87
1619;591.498;224.6;547.26
1624;519.006;199.84;547.95
1629;495.036;190.36;552.24
1634;494.525;191;550.71
1639;467.311;180.08;550.17
1644;442.205;171.56;544.65
1649;429.609;166.88;550.44
1654;452.156;173.68;541.14
1659;478.706;183.84;537.81
1664;461.87;178.76;548.73
1669;468.965;181.48;552.21
1674;475.115;182.44;547.86
1679;465.52;181.28;551.22
1684;399.7;157.92;528.6
1689;367.241;143.96;534.03
1694;396.386;152.76;533.88
1699;382.13;145.72;528.15
1704;360.41;138.56;527.88
1709;346.422;133.88;526.92
1714;342.791;132.96;524.07
1719;345.531;132.6;521.16
1724;354.812;134.88;518.1
1729;358.279;137.56;517.23
1734;358.862;137.4;518.79
1739;383.855;145.32;533.64
1744;450.431;170;548.7
1749;517.332;193.84;525.09
1754;569.242;212.6;537.48
1759;543.032;205.56;533.4
1764;563.833;212.44;548.46
1769;579.485;217.16;544.29
1774;589.26;220.48;544.89
1779;615.998;230.52;547.56
1784;628.004;235.08;547.35
1789;636.848;236.92;543.69
1794;633.558;236.28;546.78
1799;607.252;228.4;543.33
1804;542.392;207.2;541.11
1809;502.453;192.52;543.03
1814;490.995;188.72;541.62
1819;484.217;186.24;539.7
1824;468.312;180.12;532.92
1829;470.95;180.16;535.5
1834;469.469;179.44;533.94
1839;476.168;181.28;529.59
1844;482.98;184.32;535.56
1849;469.849;180.08;527.16
1854;457.237;175.36;529.53
1859;495.426;186.76;536.31
1864;547.73;205.84;542.67
1869;554.606;210.16;548.28
1874;559.067;212.4;549.96
1879;570.826;216.56;546.27
1884;585.331;221.68;544.86
1889;590.377;222.76;545.13
1894;579.416;219.56;543.99
1899;575.92;218;546.69
1904;574.601;217.68;548.01
1909;577.623;217.96;542.79
1914;567.627;214.2;548.07
1919;576.82;217.28;548.22
1924;604.982;226;548.37
1929;624.606;231.48;551.52
1934;646.391;240.4;550.05
1939;649.125;241.84;547.32
1944;665.008;246.6;545.13
1949;657.022;245.76;544.92
1954;657.055;245.16;548.67
1959;668.433;249.56;547.05
1964;671.079;250.16;546.24
1969;669.217;249.96;545.49
1974;664.189;248.6;547.35
1979;644.352;241.52;547.8
1984;639.514;239.92;551.01
1989;641.872;241;547.5
1994;649.092;243.56;545.31
1999;654.012;243.76;546.42
2004;645.101;241.48;544.71
2009;646.906;242.16;549.18
2014;651.909;243.84;547.26
2019;653.05;243.84;546.6
2024;651.423;243.96;546.03
2029;655.122;244.04;546
2034;648.176;242.2;546.84
2039;593.705;226.52;544.86
2044;540.477;207.12;552.69
2049;493.365;190.48;546.48
2054;444.489;172.6;545.7
2059;439.291;169.4;545.55
2064;412.751;162.2;547.17
2069;412.364;161.24;545.61
2074;414.736;161.32;542.4
2079;417.318;161.08;543.81
2084;416.075;161.32;547.56
2089;416.249;161.08;543.24
2094;413.206;159.8;543.93
2099;395.481;156.12;547.65
2104;384.629;151;547.32
2109;384.285;150.2;539.22
2114;387.293;150.04;541.74
2119;382.826;149.08;543.15
2124;386.579;150.2;543.27
2129;392.627;152.28;543.96
2134;394.235;152.84;538.95
2139;389.211;151.24;541.47
2144;389.138;151.64;542.64
2149;387.442;150;545.55
2154;385.219;150.32;544.74
2159;374.8;147.28;541.62
2164;351.036;136.96;537.54
2169;351.394;136.52;536.79
2174;359.698;139.16;533.04
2179;358.12;138.44;522.48
2184;360.881;139.4;525.06
2189;374.827;145.28;529.74
2194;365.791;141;529.41
2199;346.914;136;532.35
2204;351.233;136.08;535.23
2209;358.317;138.08;535.56
2214;356.417;138.6;529.32
2219;347.675;135.24;528.24
2224;299.586;117.16;521.46
2229;290.838;114.08;530.61
2234;294.039;113.56;525.18
2239;298.011;115.56;525.27
2244;298.326;116.28;526.32
2249;304.292;118.4;517.41
2254;310.089;119.6;522.24
2259;308.041;119.52;524.22
2264;298.108;116.48;524.4
2269;296.471;115.16;520.08
2274;293.57;114.36;520.17
2279;296.513;114.68;519.72
2284;292.086;113.44;528.48
2289;296.796;115.44;520.17
2294;301.596;117.6;520.92
2299;306.168;118.92;518.46
2304;305.892;118.56;524.46
2309;306.375;118.76;526.71
2314;306.313;118.88;524.67
2319;305.25;118.16;517.95
2324;302.108;118.48;520.65
2329;304.134;117.6;523.62
2334;302.678;118.2;522.93
2339;309.042;119.96;525.3
2344;351.357;136.24;534.21
2349;350.738;135.36;528
2354;347.13;134.36;524.58
2359;338.408;132;528.18
2364;336.36;131.28;530.25
2369;338.555;131.72;529.44
2374;339.173;131.04;532.44
2379;349.531;134.52;523.47
2384;352.751;136.4;524.64
2389;355.317;135.92;523.83
2394;343.776;133.48;521.76
2399;356.609;137.2;531.36
2404;382.722;148.92;535.68
2409;383.268;148.04;531.51
2414;382.723;147.8;529.23
2419;381.951;147.36;531.99
2424;382.095;147.36;529.08
2429;382.932;147.6;531.9
2434;383.449;147.52;530.43
2439;378.815;146.6;531.3
2444;378.786;146.36;530.04
2449;378.606;146.68;534.93
2454;380.085;146.44;528.27
2459;366.465;142.64;527.25
2464;302.596;117.88;515.94
2469;295.941;115.52;523.98
2474;294.344;114.6;526.62
2479;300.559;116.68;518.31
2484;308.745;119;516.57
2489;309.068;119.6;516.63
2494;305.275;118.88;515.85
2499;301.52;116.72;514.95
2504;295.243;114.08;523.92
2509;297.121;114.76;525.24
2514;294.627;114.32;526.44
2519;300.033;115.96;514.77
2524;308.966;119.28;517.92
2529;309.13;120.04;516.42
2534;305.029;118.52;516
2539;300.458;116.4;514.89
2544;300.651;116.32;522.09
2549;298.252;116.24;518.7
2554;297.936;115.72;524.49
2559;294.898;115.28;523.77
2564;295.985;115.24;523.5
2569;297.716;115.36;523.71
2574;297.077;114.24;519.06
2579;295.474;115.52;521.31
2584;301.617;116.84;525.81
2589;305.992;118.08;517.08
2594;307.536;119.48;511.83
2599;320.796;123.6;521.58
2604;318.552;123.8;523.53
2609;324.432;125.12;525.09
2614;326.204;125.56;522.63
2619;320.633;124;518.46
2624;315.642;122.24;521.43
2629;311.783;121.12;521.01
2634;314.373;121.68;521.61
2639;333.158;127.6;527.28
2644;375.905;145.32;529.98
2649;376.086;144.44;521.94
2654;358.082;138.8;525.18
2659;355.082;138.2;529.23
2664;359.209;139.72;531.15
2669;357.68;138.8;520.86
2674;359.976;139.32;525.45
2679;365.78;141.88;526.44
2684;365.66;142.08;528.24
2689;364.063;140.72;526.29
2694;352.79;137.04;526.35
2699;360.967;138.8;535.8
2704;433.266;163.92;548.28
2709;462.946;177.72;532.05
2714;462.355;176.52;535.17
2719;483.522;183.68;531.33
2724;484.493;184.68;531.87
2729;498.817;189.32;532.17
2734;500.617;189.24;532.41
2739;495.032;188.16;527.91
2744;495.759;187.36;519.51
2749;489.858;185.76;516.48
2754;494.941;186.16;518.07
2759;505.085;189.04;522.78
2764;562.721;207.96;536.82
2769;626.653;227.08;532.32
2774;639.931;233.84;532.77
2779;631.608;230.88;541.74
2784;634.77;232.84;540.54
2789;633.728;235.44;543.48
2794;646.45;241.28;545.37
2799;653.891;245.24;549.9
2804;670.501;250.84;546.87
2809;687.349;255.36;544.62
2814;693.208;256.6;545.58
2819;681.916;253.52;546.42
2824;666.234;247.6;544.44
2829;693.057;256.32;549.51
2834;679.921;252.36;544.65
2839;691.53;254.36;550.53
2844;702.522;256.76;545.82
2849;696.089;256.64;545.46
2854;690.72;257.2;548.46
2859;704.706;261.36;547.62
2864;702.569;259.88;543.6
2869;680.379;252.72;548.82
2874;696.484;257.6;548.58
2879;667.857;248.92;545.34
2884;567.651;216.28;546.63
2889;516.903;197.84;552.84
2894;472.847;182.48;547.29
2899;408.662;159.64;541.29
2904;377.938;146.72;531.81
2909;369.919;143.68;521.67
2914;409.535;157.32;534.72
2919;408.252;158.36;538.5
2924;389.864;151.2;543.87
2929;373.185;146.28;537.51
2934;360.693;140.64;536.01
2939;360.582;140.16;540.96
2944;349.598;136.36;533.1
2949;334.013;130.04;532.11
2954;335.769;131;537.81
2959;349.343;136.56;541.29
2964;354.721;138.16;535.29
2969;350.532;136.72;533.61
2974;348.827;136.2;535.86
2979;344.833;135.12;538.2
2984;346.36;134.92;539.28
2989;342.489;134;536.34
2994;341.937;133.48;535.02
2999;349.526;136.44;542.19
3004;383.954;149.4;546.84
3009;381.726;148.52;538.29
3014;373.428;144.96;537
3019;368.647;143.28;538.53
3024;372.122;144.72;541.38
3029;372.038;144.6;544.11
3034;370.538;144.4;541.26
3039;371.26;144.48;541.68
3044;375.31;145.6;539.55
3049;378.679;146.92;540.36
3054;378.646;146.8;538.59
3059;374.019;145.76;538.77
3064;376.044;145.6;540.87
3069;371.825;145.2;542.28
3074;370.688;144.16;541.56
3079;369.531;144.64;544.32
3084;371.609;144.48;545.25
3089;370.306;144.56;544.35
3094;371.059;143.84;539.04
3099;368.262;143.6;542.1
3104;364.995;142.88;540.33
3109;364.959;143.04;546.93
3114;367.085;142;540.36
3119;382.189;147.72;545.37
3124;403.451;157.84;551.22
3129;403.394;156.32;547.83
3134;389.936;152.04;543.42
3139;383.871;151.36;547.02
3144;388.743;151.84;547.17
3149;395.609;153.08;541.38
3154;390.731;152.16;543
3159;393.88;153.52;544.41
3164;409.95;159;546.81
3169;419.263;162.4;538.68
3174;403.762;156.84;541.38
3179;390.721;152.68;544.74
3184;388.736;151.64;546.78
3189;390.467;152.16;548.88
3194;392.71;153.2;545.16
3199;397.63;156.4;545.61
3204;400.736;156.28;541.59
3209;401.754;156.24;539.97
3214;401.605;156.16;547.83
3219;399.138;156.04;544.65
3224;396.545;154.8;542.16
3229;397.403;155.32;543.78
3234;396.354;155.12;542.25
3239;386.977;152.08;539.7
3244;378.696;147.52;540
3249;374.549;147.12;541.5
3254;377.594;146.76;523.11
3259;390.781;151;532.8
3264;395.525;153.04;542.97
3269;389.158;150.84;541.38
3274;371.373;144.8;539.52
3279;369.192;144.2;541.05
3284;379.796;147.4;544.17
3289;390.516;151.64;545.52
3294;387.201;150.52;538.92
3299;366.02;143.56;536.7
3304;300.494;119.2;525.81
3309;311.097;121.2;539.76
3314;348.615;136.4;540.99
3319;348.571;135.52;530.67
3324;335.121;130.4;532.29
3329;336.682;131.96;538.35
3334;334.639;131.48;539.28
3339;335.652;131.8;540.54
3344;340.854;133.24;543.66
3349;343.347;134.36;538.98
3354;347.145;136.12;539.31
3359;365.776;141.72;546.78
3364;437.785;167.08;547.71
3369;489.55;186.68;541.14
3374;532.171;200.88;548.52
3379;543.002;206.16;547.44
3384;561.411;212.36;549.15
3389;581.51;219.72;544.14
3394;600.748;226.08;545.07
3399;605.703;228.08;547.32
3404;600.158;226.92;544.53
3409;592.749;224.36;545.49
3414;592.019;222.84;546.6
3419;590.578;222.84;547.11
3424;593.332;223.52;549.51
3429;589.316;222.68;545.64
3434;589.931;221.76;547.08
3439;605.042;227.04;550.38
3444;590.169;222.4;544.8
3449;596.801;223.2;549.78
3454;598.218;224.2;544.32
3459;603.237;227.08;546.12
3464;604.871;226.64;549.3
3469;596.45;224.32;546.96
3474;596.835;225.48;546.27
3479;604.79;225.88;546.57
3484;604.123;227.04;546.9
3489;606.525;228.92;549.24
3494;616.341;230.52;543.99
3499;598.658;226.36;546.81
3504;596.686;225.92;546.81
3509;603.744;228.76;551.43
3514;604.408;228.48;547.62
3519;601.383;228.12;548.52
3524;607.364;230;545.79
3529;615.474;231.96;545.16
3534;600.572;227;544.08
3539;608.016;229.24;547.92
3544;623.247;232.6;549.18
3549;615.788;230.56;544.83
3554;618.089;232.48;548.43
3559;621.1;233.6;547.08
3564;624.081;233.04;547.92
3569;615.016;232.48;545.67
3574;609.421;230.24;547.53
3579;585.88;221.84;548.13
3584;607.621;228.92;553.83
3589;626.418;235.2;543.24
3594;613.115;230.92;543
3599;619.584;233.36;547.47
3604;615.588;232.44;546.54
3609;614.1;232.2;549.15
3614;613.2;231.36;545.55
3619;609.812;229.96;545.73
3624;610.46;230.16;548.34
3629;610.347;230.12;548.43
3634;611.762;229.36;548.49
3639;614.778;230.4;545.94
3644;612.383;229.96;544.29
3649;606.679;228.16;546.09
3654;602.855;227.08;549.12
3659;622.842;232.92;548.04
3664;629.633;234.8;540.75
3669;670.236;247.6;546.84
3674;661.793;245.48;542.19
3679;663.467;246.88;549.12
3684;669.263;249.4;549.18
3689;681.38;252.8;546
3694;686.337;254.84;546.78
3699;686.089;254.28;545.25
3704;676.32;252.28;545.22
3709;677.562;252.2;546.63
3714;676.122;251.4;549.78
3719;678.002;252.6;545.55
3724;677.13;251.88;547.83
3729;678.317;252.24;547.53
3734;680.773;252.8;546.24
3739;683.294;253.2;545.43
3744;684.183;253.68;544.65
3749;683.723;253.6;545.13
3754;679.647;252.72;547.41
3759;678.659;252.44;549.51
3764;673.034;250.92;547.29
3769;676.929;252.12;548.52
3774;663.581;247.92;545.61
3779;655.79;245.36;548.01
3784;664.433;247.16;546
3789;690.631;255.08;545.34
3794;686.319;253.44;547.38
3799;683.2;252.88;545.85
3804;676.069;251.8;548.01
3809;680.125;252.92;546.96
3814;680.726;252.68;547.26
3819;675.316;251.08;547.68
3824;689.313;254.84;544.41
3829;679.102;251.64;547.5
3834;679.29;252;548.52
3839;680.998;253.36;548.76
3844;683.276;254.16;546.6
3849;686.511;254.64;545.97
3854;687.147;255.2;547.02
3859;687.01;255.04;547.98
3864;690.548;255.2;548.4
3869;675.95;249.88;544.11
3874;680.34;251.32;548.25
3879;678.035;250.8;548.55
3884;695.476;255.88;546.3
3889;685.404;252.72;545.85
3894;681.363;252.4;547.5
3899;651.131;244.84;543.96
3904;582.351;220.24;553.95
3909;543.064;206.68;551.55
3914;542.479;206.56;550.05
3919;548.461;208.12;543.75
3924;542.08;205.08;544.08
3929;533.897;202.76;547.95
3934;528.514;200.12;549.54
3939;507.094;194.32;548.82
3944;511.346;195.8;551.61
3949;518.307;198.52;547.65
3954;530.047;200.76;543.39
3959;561.349;210.36;544.74
3964;587.893;221.2;545.7
3969;586.665;221.16;547.59
3974;579.994;219.16;550.14
3979;587.74;221.96;548.31
3984;588.573;222.64;548.31
3989;599.428;227.24;547.86
3994;609.092;229.4;542.67
3999;617.065;232.08;543.6
4004;614.559;231;545.52
4009;603.264;228;549.24
4014;602.461;227.24;549.3
4019;603;227.28;547.29
4024;602.588;225.88;548.49
4029;605.743;226.56;546.69
4034;603.834;226.76;548.13
4039;598.775;225.16;547.44
4044;583.64;220.48;548.55
4049;603.059;227.52;546.99
4054;603.167;227.68;545.01
4059;609.937;230.24;545.58
4064;615.266;231.08;544.26
4069;608.428;229.2;547.8
4074;602.818;227.28;549.03
4079;575.831;219.2;547.59
4084;500.785;194.88;550.8
4089;479.172;183.56;546.3
4094;473.391;182.24;539.73
4099;467.909;179.24;543.54
4104;467.627;179.16;544.14
4109;453.485;174.84;548.16
4114;430.513;167.2;551.1
4119;451.235;173.88;552.63
4124;464.511;179.16;550.71
4129;466.997;179.36;542.04
4134;466.892;179.04;541.11
4139;492.356;187.92;546.75
4144;507.853;194.4;551.07
4149;502.335;192;542.76
4154;475.877;184.08;542.7
4159;445.859;172.8;543.12
4164;447.502;173.16;548.67
4169;450.157;174.64;548.52
4174;452.905;175.92;548.76
4179;452.747;175.64;546.93
4184;449.134;173.72;544.56
4189;447.3;171.36;542.91
4194;442.441;170.76;558.24
4199;471.779;179.88;552.3
4204;539.98;202.88;550.44
4209;607.511;225.8;537.93
4214;615.525;230.76;543.48
4219;630.957;236.76;546.12
4224;661.919;247.56;547.86
4229;682.866;254.28;543.96
4234;684.537;254.88;544.11
4239;680.75;252.84;548.58
4244;677.256;252.16;547.62
4249;673.25;250.68;547.23
4254;675.988;250.76;545.85
4259;673.603;250.64;546.48
4264;676.501;252.4;550.23
4269;680.55;252.8;545.22
4274;680.886;252.32;548.34
4279;679.76;252.56;546.9
4284;686.783;255.84;549.09
4289;691.142;255.84;544.83
4294;689.075;256.08;547.26
4299;681.436;253.36;548.97
4304;681.228;254.04;548.04
4309;676.005;252.52;546.51
4314;683.989;254.24;547.92
4319;684.662;255.56;547.95
4324;685.423;255.16;547.32
4329;681.819;252.24;545.52
4334;679.664;252.12;547.35
4339;677.812;251.76;548.7
4344;684.036;254.32;547.53
4349;686.529;254.68;543.99
4354;684.624;252.64;545.67
4359;682.89;252.52;547.26
4364;677.988;251.92;549.36
4369;683.076;253.6;549.66
4374;687.17;255.2;547.2
4379;690.003;255.72;547.74
4384;685.666;254.6;544.95
4389;684.339;254.04;546.6
4394;683.603;254.36;548.1
4399;681.429;252.96;546.57
4404;684.271;254;544.95
4409;682.792;253.24;545.67
4414;678.223;251.48;545.7
4419;674.9;251.68;549.15
4424;680.084;252.52;548.88
4429;689.061;254.36;544.98
4434;680.583;252.76;544.53
4439;648.715;243.56;547.38
4444;581.644;221.84;551.16
4449;524.935;201.44;556.14
4454;469.338;183;547.5
4459;434.726;167.52;542.82
4464;415.329;161.52;540.99
4469;401.94;156.48;538.71
4474;400.118;156.32;540.54
4479;419.371;161.08;543.63
4484;421.087;163.24;542.55
4489;417.592;162.08;538.44
4494;417.383;161.08;541.53
4499;411.323;159.96;544.35
4504;411.403;158.6;548.49
4509;393.185;153.28;550.44
4514;419.93;162.72;549.66
4519;413.46;160.08;530.97
4524;413.466;159.8;537.45
4529;398.768;155;546.45
4534;398.784;154.72;547.26
4539;400.809;153.4;531.99
4544;396.098;153.64;536.31
4549;390.11;152.56;540.69
4554;399.083;155.36;541.05
4559;417.544;160.04;548.46
4564;490.276;186.56;552.12
4569;506.059;193.76;535.23
4574;502.705;191.28;548.22
4579;504.958;192.16;545.16
4584;501.747;191.8;542.37
4589;503.538;193.24;544.95
4594;507.72;194.04;543.6
4599;503.712;193.6;545.76
4604;509.125;195;550.2
4609;512.015;196.04;547.14
4614;512.516;195.92;546.84
4619;511.739;195.76;544.77
4624;506.233;194.68;545.79
4629;499.73;191.68;547.95
4634;501.948;192.44;549.06
4639;504.571;192.88;548.82
4644;499.966;192.64;547.08
4649;500.144;191.76;546.72
4654;499.459;192;548.52
4659;506.637;193.88;546.15
4664;504.584;193.48;546.24
4669;504.684;193.96;546.72
4674;503.689;193.52;545.97
4679;533.854;202.88;549.33
4684;590.445;221.8;543.27
4689;571.815;216.76;545.13
4694;585.642;221.12;547.41
4699;603.663;228.12;548.79
4704;615.065;231.52;548.07
4709;638.083;236.28;540.99
4714;682.165;253.64;547.77
4719;682.129;254.48;545.79
4724;688.48;256.24;546.87
4729;690.516;256.4;545.16
4734;696.143;258.88;546.87
4739;689.412;255.32;541.17
4744;689.672;255.32;550.8
4749;688.911;255.32;546.51
4754;688.598;255.16;546
4759;688.661;255.04;544.92
4764;689.263;254.76;546.87
4769;687.02;254.56;548.7
